StartTime,Label,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Age,Height,Weight,Gender
23.07.2024 20:44,Dip,"3.0131618976593018,2.468794822692871,4.545764923095703,4.860421180725098,8.864211082458496,7.708477973937988,8.743971824645996,9.882357597351074,10.122836112976074,9.414560317993164,6.9344000816345215,3.7010984420776367,2.9138598442077637","6.970890522003174,7.832306861877441,9.075976371765137,8.077570915222168,5.455037593841553,5.544768333435059,3.5754752159118652,3.043670415878296,2.1954147815704346,2.7738797664642334,5.456233978271484,10.086943626403809,8.97787094116211","-2.9563324451446533,-1.0450652837753296,-1.2323036193847656,-1.6450655460357666,-1.1371889114379883,0.129810631275177,-0.6963114142417908,-0.5706881880760193,1.4386845827102661,-1.103689432144165,-0.7992027401924133,-3.384049415588379,-1.568495273590088","-0.599564254283905,-0.8003861904144287,-0.024587325751781464,0.7276932001113892,0.5656611919403076,0.32681289315223694,0.029016099870204926,0.10018189996480942,0.2142609804868698,0.051770828664302826,-0.12110403180122375,-0.1837177276611328,0.584750771522522","-1.6203200817108154,-0.056810468435287476,0.831845760345459,1.1244502067565918,1.1632401943206787,0.7710646390914917,0.10308351367712021,0.14263702929019928,0.27611109614372253,0.4680754840373993,-0.08674286305904388,-0.5926920175552368,0.2919935882091522","-1.46424400806427,-1.1633929014205933,0.15057829022407532,1.3759739398956299,1.4196507930755615,1.2151637077331543,1.3466523885726929,1.255022644996643,0.8761335015296936,0.7605272531509399,0.44623705744743347,-0.413097620010376,-2.1423044204711914",25,185,71,male
23.07.2024 20:44,Dip,"2.7457640171051025,1.0157532691955566,6.677769660949707,6.637091636657715,7.2783684730529785,9.954740524291992,10.883753776550293,10.077970504760742,9.45882797241211,5.465207099914551,4.548755645751953,12.722040176391602","7.9489569664001465,9.818947792053223,6.897909641265869,8.136195182800293,6.180660724639893,2.2773690223693848,1.311864972114563,2.826521635055542,3.607778310775757,7.70668363571167,8.83071231842041,6.543771743774414","-2.4227328300476074,-2.227717876434326,-0.8267202377319336,-1.552343726158142,-0.8105686902999878,-0.15553347766399384,-0.053240302950143814,0.7519445419311523,-1.317248821258545,-1.7736797332763672,-1.1545369625091553,-3.1579277515411377","-0.2718350291252136,-0.6363688707351685,-0.7672467231750488,-0.20372356474399567,0.7437284588813782,0.4502076804637909,0.29107728600502014,0.09697485715150833,-0.1437060534954071,-0.17837265133857727,0.24816401302814484,0.24190263450145721","-0.8043568134307861,-1.0065531730651855,-1.7901406288146973,0.5293147563934326,1.7898352146148682,0.8946121335029602,0.8854491710662842,0.34666603803634644,0.11728613078594208,0.1466076523065567,0.3020728528499603,-0.10399980843067169","-1.8828394412994385,-1.7863227128982544,-1.8498526811599731,0.04993823543190956,1.2672399282455444,1.425148606300354,1.2015719413757324,1.6323846578598022,1.3794864416122437,0.7107416987419128,-0.7235698699951172,-1.6250542402267456",25,185,71,male
23.07.2024 20:44,Dip,"5.669195175170898,5.917450428009033,7.083353042602539,8.49152946472168,9.360722541809082,8.808578491210938,11.831311225891113,9.772886276245117,8.622536659240723,6.2159552574157715,2.4783661365509033","7.918448448181152,10.137192726135254,7.614559650421143,3.7740795612335205,3.346362352371216,2.4813570976257324,-0.03529413416981697,2.1828525066375732,6.594020843505859,6.786045074462891,8.757730484008789","-1.3627125024795532,0.01196411345154047,-2.1026928424835205,-2.1541385650634766,-2.712862730026245,-0.6448656916618347,-0.2584248483181,0.6921239495277405,-1.2478569746017456,-2.6362924575805664,-1.2281162738800049","0.003054326167330146,-0.45066583156585693,-0.5413793325424194,-0.7541131377220154,-0.36560285091400146,0.13545936346054077,0.8753699064254761,0.34284812211990356,0.21135938167572021,0.1771509200334549,0.07788532227277756","-0.12263119965791702,-1.0604621171951294,-1.4643967151641846,-1.479668378829956,0.3500257730484009,1.129184365272522,1.2822061777114868,0.4908302128314972,0.16310101747512817,0.3625485301017761,0.6676757335662842","-2.0140228271484375,-2.124131202697754,-1.8248071670532227,-1.7983872890472412,0.07559457421302795,0.39843684434890747,1.31748366355896,1.623374342918396,1.2705997228622437,1.275792121887207,1.0960450172424316",25,185,71,male
23.07.2024 20:44,Dip,"3.1070802211761475,2.734398126602173,4.026522159576416,8.388039588928223,9.257830619812012,10.250852584838867,12.168699264526367,9.272786140441895,10.904092788696289,6.27996301651001,8.197212219238281,4.8675994873046875,3.8626139163970947,3.1561331748962402","7.853842258453369,7.039085865020752,9.69212818145752,6.444469451904297,5.2181477546691895,2.806182861328125,0.7016952633857727,0.8949156403541565,2.1607189178466797,5.894718647003174,6.403791427612305,7.0857462882995605,9.031708717346191,7.545167922973633","-0.9409775137901306,-1.0289137363433838,-0.5455635786056519,-0.20877377688884735,-2.079961061477661,-0.32123643159866333,-0.3888336718082428,0.2841476798057556,-5.638088226318359,2.9078776836395264,-2.5088746547698975,-0.137587308883667,-0.7998009920120239,-2.651247501373291","-0.062460970133543015,0.11667526513338089,0.06673702597618103,-0.4940372705459595,-0.7066183686256409,-0.731511116027832,0.3646865487098694,0.7432702779769897,0.4931209683418274,0.20143280923366547,0.07009678333997726,-0.22296582162380219,0.08078692853450775,0.08765916526317596","0.22082778811454773,0.08338310569524765,-0.2594650089740753,-1.2877039909362793,-1.3904820680618286,-1.1530081033706665,0.8400924205780029,1.0361801385879517,0.9676105380058289,0.2050980031490326,0.3029891550540924,-0.0029016099870204926,-0.08827003091573715,-0.45326200127601624","0.9060658812522888,-0.9480628371238708,-2.07159686088562,-1.9016234874725342,-1.353830099105835,-1.5120441913604736,0.7458664774894714,1.574657917022705,1.506240963935852,1.6875152587890625,1.2585351467132568,1.2185235023498535,-1.0027352571487427,-1.200502872467041",25,185,71,male
23.07.2024 20:44,Dip,"2.9527430534362793,-1.2041879892349243,2.428116798400879,4.462614059448242,7.214958667755127,6.650850772857666,8.70508861541748,9.504291534423828,10.575677871704102,9.893125534057617,7.576274871826172,5.902495384216309,6.0161542892456055,7.692326545715332,5.374279499053955,2.445464849472046,3.0837502479553223,2.2235305309295654,1.3794622421264648","8.541778564453125,7.5708909034729,8.631509780883789,7.0097737312316895,7.692326545715332,7.125227451324463,4.2592244148254395,2.050050735473633,2.0398812294006348,2.853440999984741,5.974279880523682,5.36351203918457,8.708678245544434,7.476972579956055,8.009973526000977,9.494720458984375,9.57787036895752,9.734601020812988,9.942177772521973","-0.1908276081085205,-2.7565317153930664,-0.6472585201263428,0.7345965504646301,-0.4013960063457489,-0.7339983582496643,-1.734796404838562,-0.8757730722427368,-0.035892341285943985,-0.017946170642971992,-0.9116654396057129,1.1186445951461792,-4.371686935424805,1.2711870670318604,-2.7385854721069336,-0.064606212079525,0.048454657196998596,-0.9308080077171326,0.07118647545576096","0.3903428912162781,-0.03940080851316452,-0.3877467215061188,-0.5571091175079346,-0.6496551632881165,-0.6939429044723511,0.020311269909143448,0.5561928153038025,0.48319441080093384,0.33460143208503723,0.3188716471195221,0.1270599663257599,-0.09514226019382477,-0.012064588256180286,0.18936823308467865,0.11285735666751862,-0.12186761945486069,-0.6356052756309509,-0.5549710988998413","0.9526443481445312,-0.8038986921310425,-0.9950994849205017,-1.0351111888885498,-1.718363881111145,-0.9587529897689819,1.7397441864013672,0.7823656797409058,0.720820963382721,0.5954409241676331,0.4694499373435974,0.37140607833862305,0.18585574626922607,0.11591167747974396,-0.012980886735022068,-0.060322944074869156,-0.7841982841491699,-0.6151412725448608,-1.677894115447998","-1.8489364385604858,-1.3266465663909912,-1.407128095626831,-0.9526443481445312,-1.4805846214294434,-1.4523321390151978,0.35552358627319336,1.3098478317260742,1.4155274629592896,1.268919825553894,1.2990049123764038,1.5528194904327393,1.0627528429031372,0.3116939961910248,-0.8524624705314636,-1.5473216772079468,-1.9984456300735474,-1.934457540512085,-1.1091785430908203",25,185,71,male
2024-07-25T11:33:30.551Z,Dip,"-1.5798611640930176,-1.1682956218719482,1.8197416067123413,-0.23389841616153717,1.0839486122131348,2.2438695430755615,1.6737794876098633,2.335394859313965,1.2329018115997314","10.073782920837402,9.240483283996582,9.635298728942871,10.917253494262695,9.854242324829102,9.329017639160156,9.572486877441406,9.77408218383789,10.28734302520752","1.2323036193847656,-0.537188708782196,-3.260220766067505,0.9786644577980042,0.373878538608551,0.7986045479774475,0.2913261651992798,-0.15672987699508667,0.43609192967414856","0.44028112292289734,0.008246680721640587,0.14737124741077423,-0.3523165285587311,-0.16569720208644867,-0.017409659922122955,0.030695978552103043,0.1241583600640297,-0.020922135561704636","-0.15760323405265808,1.0684033632278442,-0.5710062980651855,0.7701483368873596,-0.46273043751716614,-0.08292495459318161,-0.4011857509613037,-0.04734205827116966,0.36193767189979553","0.032681290060281754,-0.4499022662639618,0.2664899528026581,0.5670356750488281,0.0429132841527462,0.01466076634824276,-0.07757988572120667,-0.029168816283345222,-0.06261368840932846",27,196,83,male
2024-07-25T11:33:30.551Z,Dip,"1.1030912399291992,0.6329016089439392,2.2917258739471436,2.4670002460479736,3.3236305713653564,7.010970115661621,9.153742790222168,11.128419876098633,8.850452423095703,11.096714973449707,11.342577934265137,8.35992431640625,2.9964120388031006","9.708877563476562,9.92243766784668,9.138189315795898,7.269395351409912,7.283154010772705,6.299105644226074,3.562314748764038,-2.7912275791168213,-6.878767013549805,-5.1768717765808105,0.5748756527900696,4.025325775146484,5.469394207000732","1.197009563446045,0.7292127013206482,0.6305087804794312,0.06640082597732544,-1.114457130432129,-1.7425731420516968,-1.7072789669036865,-0.4097708761692047,0.8177471160888672,-0.6005984544754028,-1.3549357652664185,-3.1680972576141357,0.17168502509593964","-0.08750644326210022,-0.017562376335263252,0.024892758578062057,0.342237263917923,1.0027352571487427,0.898124635219574,0.4297437071800232,-0.39843684434890747,-0.9666942358016968,-0.06123924255371094,0.2373211532831192,0.4118759036064148,-0.16951510310173035","0.3604104816913605,0.07727445662021637,0.1293507218360901,0.2742784917354584,0.2226603776216507,0.054367005825042725,0.4550946056842804,1.7678439617156982,0.9808968901634216,-0.2762638032436371,-0.9191994667053223,-0.9761626720428467,-1.1552989482879639","0.08460483700037003,0.04596760869026184,0.04459316283464432,0.745408296585083,1.5714508295059204,2.400700330734253,2.8761062622070312,3.492622137069702,2.747213840484619,0.1843285858631134,-2.107027053833008,-3.336240530014038,-3.375488519668579",27,196,83,male
2024-07-25T11:33:30.551Z,Dip,"4.83051061630249,2.740380048751831,5.2869415283203125,9.750154495239258,12.909876823425293,10.334601402282715,11.074581146240234,10.393224716186523,8.301300048828125,1.129412293434143","5.436492919921875,5.684150218963623,6.668796539306641,3.2404799461364746,-6.853642463684082,-3.8697924613952637,-7.039684295654297,0.6699903607368469,5.646463394165039,6.810571670532227","-0.8530412912368774,-0.6071787476539612,-1.8113667964935303,0.11844471842050552,-3.135794162750244,3.7435710430145264,-2.6021945476531982,-0.672383189201355,-3.0963125228881836,-0.8027920126914978","-0.7092145681381226,-0.9538660645484924,-0.683863639831543,0.24098633229732513,0.8408560156822205,0.8098546266555786,-0.9402743577957153,0.005803219974040985,0.058948494493961334,0.8924741148948669","-0.7590000629425049,-0.23594669997692108,-0.7874053120613098,0.9066767692565918,0.5659666657447815,0.15531249344348907,0.9850202202796936,1.08718740940094,-0.9705121517181396,-0.6864598393440247","-3.1170926094055176,-2.850450038909912,-2.378861904144287,1.012050986289978,2.58457088470459,3.3373095989227295,4.765512466430664,1.1693488359451294,-0.8823948502540588,-3.7928624153137207",27,196,83,male
2024-07-25T11:33:30.551Z,Dip,"4.780859470367432,0.18005990982055664,3.3852458000183105,11.712268829345703,12.013166427612305,8.718249320983887,12.88654613494873,9.866206169128418,6.608976364135742,2.681756019592285","6.2051873207092285,9.014361381530762,3.9176487922668457,-0.2745763957500458,-4.810171604156494,-7.309474945068359,-4.9878387451171875,2.8803603649139404,4.557130813598633,5.776273727416992","-1.456630825996399,-0.867398202419281,-0.13938191533088684,-2.967100143432617,0.8464609980583191,0.7884350419044495,-1.1258230209350586,-0.8422735929489136,-3.3062827587127686,0.06340979784727097","-0.6349944472312927,-1.1618657112121582,-0.7195992469787598,0.5380195379257202,0.5009095072746277,0.8257371187210083,-0.45723262429237366,-0.3914119005203247,0.3019201457500458,-0.0633772686123848","-1.3087787628173828,-0.19654589891433716,-0.20357084274291992,1.1178834438323975,0.09712757170200348,0.38759398460388184,1.86191725730896,0.3315471112728119,-0.6673702597618103,-1.1659890413284302","-3.5469889640808105,-3.2308661937713623,-1.8559613227844238,1.8834502696990967,2.682156562805176,4.2221479415893555,4.084550380706787,0.9877691268920898,-2.1394028663635254,-3.9736783504486084",27,196,83,male
2024-07-25T11:33:30.551Z,Dip,"4.572684288024902,4.008575916290283,8.909674644470215,11.062019348144531,10.228120803833008,9.801599502563477,12.375080108642578,8.240283012390137,3.955335855484009,-0.28953152894973755,0.9397810697555542,1.7336000204086304,0.9595218896865845,0.8410771489143372,-0.28654050827026367,-0.8344969153404236,0.001794616924598813","4.895715236663818,8.798408508300781,5.863611698150635,0.2350948303937912,-7.503891944885254,-5.947360515594482,-1.0803594589233398,3.985844373703003,4.073182582855225,9.34277629852295,9.904491424560547,9.594620704650879,9.93380355834961,9.599406242370605,9.942776679992676,9.81655502319336,9.926624298095703","0.21176479756832123,-2.0745773315429688,-2.3264217376708984,-2.0859432220458984,0.9756734371185303,1.3860424757003784,-2.5022943019866943,-3.156731367111206,-1.0145567655563354,-1.0301101207733154,-0.5389832854270935,-1.00259268283844,-0.9445667266845703,-0.09990034252405167,-0.6305087804794312,-0.23748764395713806,-0.5461617708206177","-1.149037480354309,-1.0352638959884644,-0.26511552929878235,1.0729848146438599,1.1438452005386353,0.32268956303596497,-0.5288565754890442,0.14752395451068878,0.03680463135242462,-0.9352346658706665,-1.4234687089920044,-0.5836817622184753,-0.18570303916931152,-0.1518000066280365,-0.01970040425658226,-0.07162395119667053,-0.05146539583802223","-1.0816895961761475,0.05192354694008827,0.12064588814973831,0.8000807762145996,0.4008803069591522,1.9787452220916748,0.9964739084243774,-0.5167919993400574,-0.9714284539222717,-1.258840560913086,-0.3355177342891693,0.18188512325286865,-0.9260717034339905,-0.34956762194633484,-0.16371189057826996,-0.4153883755207062,-0.2018909603357315","-3.503617525100708,-3.399617910385132,-0.14004085958003998,2.013259172439575,3.187647581100464,4.469089984893799,3.6748125553131104,-0.4634940028190613,-3.249345064163208,-4.311334133148193,-3.787822723388672,-1.627497673034668,0.36010506749153137,-0.6052147150039673,-0.12370020896196365,-0.289244681596756,-0.06475171446800232",27,196,83,male
